"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"394a2b7f-0eea-4e06-8c25-7065ac601988",40,"H","F",11329,11329,"Y","S",1,"P","S","MAN","M","AMPS","Y",0,30,32,"H",0,36,0,"N"
"1098dcf8-004c-404a-8775-6efbe94c9642",46,"B","F",4652,10234,"Y","M",1,"C","M","TNT","L","HAS","N",728,7,59,"H",10,29,1,"N"
"d43a7125-d57b-4668-a497-db55faa829be",50,"M","F",11765,11765,"Y","S",1,"P","P","CON","M","SUN","Y",0,12,47,"H",10,75,0,"N"
"074772ee-f9c0-431c-977c-9d1c3d67bbdd",25,"H","F",8942,19672,"Y","M",3,"C","M","IMT","L","RAMS","N",514,21,1,"H",10,79,1,"N"
"2a4f6c07-6fb6-4d3a-96d8-f78587ee0765",55,"M","M",10719,10719,"N","O",6,"C","S","RET","M","AMEX","Y",0,3,16,"H",0,73,0,"N"
"d8014b45-6a26-4c2a-af16-68cf2d5751f3",25,"P","F",4747,4747,"N","S",1,"P","S","HOS","L","BOM","N",475,20,18,"H",10,97,1,"N"
"fd1b462b-f2a3-404b-9fb8-eaae12dce0fc",26,"H","F",4040,4040,"Y","S",1,"C","M","EGW","L","HAS","N",0,29,38,"H",0,45,0,"N"
"468d803f-3081-4276-bf2e-06af3ba53583",46,"D","M",16124,29023,"Y","M",2,"P","P","IMT","H","NAB","Y",5192,9,4,"L",10,83,1,"Y"
"e33ca8ef-f62f-496e-9415-63450d9adc11",36,"D","F",7749,7749,"N","S",1,"P","S","IMT","L","MLC","N",775,8,25,"H",10,21,1,"N"
"eaeb6934-06c4-4366-b15f-a8b4a9be5c3d",51,"B","F",17138,42845,"Y","M",5,"C","M","FSS","H","CBA","Y",3942,8,15,"L",10,61,1,"Y"
"8052909e-c5f0-4cc5-96f5-219e3feeec0a",27,"B","F",5792,11584,"N","O",1,"P","M","EDU","L","MBL","Y",290,6,51,"H",10,39,1,"N"
"b9a13168-1188-45fe-ba2b-aaa1a4ff7f21",43,"P","F",19344,48360,"Y","M",5,"C","S","HAC","M","STG","Y",4449,14,4,"L",10,73,1,"Y"
"35032f4d-243d-4b4f-a7d9-534ba8b188dc",57,"H","F",12752,22954,"Y","M",3,"C","S","EDU","M","DBL","Y",2933,17,57,"M",10,69,1,"Y"
"b996c6e6-62c0-4988-ad9b-54793bc47992",55,"D","M",10127,10127,"Y","S",1,"P","P","EDU","M","HPL","Y",2025,27,15,"L",10,34,1,"Y"
"a2bd4dc0-2dbe-4969-92cd-ae6457c6d4ec",21,"H","F",4961,9922,"N","M",6,"C","M","MAN","L","BOM","N",570,4,55,"H",10,25,1,"N"
"2eea51c6-1d3a-4047-b24b-528cd81e683f",21,"B","M",4506,9913,"N","S",2,"C","P","TNT","L","MBL","N",0,12,15,"H",50,9,0,"N"
"f6369c3c-53c0-43aa-a6be-8a68796d6e05",38,"H","F",9499,23748,"Y","M",5,"C","P","FSS","M","CMC","Y",1093,14,57,"M",10,61,1,"N"
"c59b8c9a-c19c-4730-8030-e5b52f3151c7",56,"D","F",18591,46478,"Y","M",3,"C","S","EDU","H","CMC","Y",4276,13,19,"L",10,41,1,"Y"
"759b44ae-c490-4ac1-a23f-b80aa756f495",29,"M","M",4361,4361,"N","S",1,"C","M","HOS","L","RAMS","N",218,26,56,"H",10,75,1,"N"
"19fffc1d-a02b-4d88-b8e9-efe47d4d9375",23,"B","F",4997,10993,"Y","S",1,"C","S","EDU","L","FLY","N",288,13,28,"H",10,17,1,"N"
"e590f7f3-2177-4a31-a2bb-88b6b7f6e1c2",45,"D","M",12043,12043,"N","S",1,"P","M","CON","M","MEB","Y",3409,17,35,"L",10,6,2,"Y"
"3ffbc1bf-7c33-4cb5-9418-fe50d27cbcff",42,"D","O",11993,11993,"Y","O",6,"C","M","IMT","M","RAMS","Y",600,27,16,"H",10,37,1,"N"
"f4e8da82-1a0d-4416-9ae8-0a1731ea567e",34,"B","F",7192,17980,"Y","O",0,"P","P","WHT","M","AMEX","N",719,20,31,"H",10,33,1,"N"
"81f8268a-8bbd-4948-b276-2430ca4047f1",47,"P","F",18524,18524,"Y","S",1,"C","P","FSS","H","VFL","Y",3705,19,7,"L",10,18,1,"Y"
"176f4a22-c647-4aec-840f-5a1795c658cc",45,"H","F",11927,11927,"Y","S",1,"C","M","IMT","M","MEB","N",0,29,30,"H",0,25,0,"N"
"be061cd7-832d-4bf2-8511-0bc3840a2bbd",25,"B","M",5329,5329,"N","S",1,"P","S","MAN","H","MLC","N",533,18,39,"H",10,52,1,"N"
"4a590e71-a762-47c7-b423-9ef697995e73",53,"D","M",19382,34888,"Y","M",6,"C","S","IMT","H","CSE","Y",6240,18,51,"L",10,14,1,"Y"
"4b9fb007-4bda-4cda-8128-683867a11fdd",34,"P","M",8336,8336,"N","O",6,"P","S","CON","M","CBA","N",417,22,11,"H",10,65,1,"N"
"9ba35af7-d193-4137-a2e8-1bc719c4dcc7",40,"B","F",10530,26325,"Y","O",0,"C","P","EGW","M","MLC","N",527,25,40,"H",10,59,1,"N"
"24efe384-79f4-4213-bede-972e969d3cbf",60,"D","F",8989,19776,"N","O",4,"C","P","FSS","M","UBS","Y",1798,4,53,"M",10,69,1,"N"
"b61fc6b7-790a-4733-8483-32d7360a3a77",29,"M","M",5556,5556,"N","O",3,"P","M","THR","M","RAMS","N",556,22,28,"H",10,67,1,"N"
"a82bc0b9-a247-4ecf-b41d-0ce30257885e",39,"B","F",7097,17743,"N","M",0,"P","P","AFF","L","HSB","N",817,7,55,"M",10,36,1,"N"
"e6d478ad-42a2-47e8-b050-277619731d0f",49,"H","M",15619,39048,"Y","O",8,"C","S","MAN","M","IOOF","Y",3124,25,43,"L",10,1,1,"Y"
"782eb3d8-8416-482e-b638-01b7b1862ffc",36,"H","F",8034,8034,"N","S",1,"C","M","HOS","M","CMC","N",402,3,17,"H",10,19,1,"N"
"c5ad9258-f229-46c3-b70c-472bbe1a0eec",51,"P","M",18820,18820,"Y","S",1,"P","S","IMT","H","WBC","Y",3764,23,33,"L",10,35,1,"Y"
"fe72c3eb-6f38-4f61-8886-920b48422057",54,"P","M",17154,42885,"Y","O",7,"P","S","MAN","H","BWA","Y",3431,18,51,"L",10,67,1,"Y"
"410c8f43-c55d-46e5-8262-2e1217aa8f9e",50,"H","M",12113,12113,"Y","S",1,"C","M","IMT","M","HSB","Y",2423,9,45,"M",10,41,1,"Y"
"95a351ea-4aa1-4be8-bc0a-e9b39eb3dce2",60,"M","F",19889,49723,"Y","O",0,"P","S","MAN","H","BSA","N",2983,30,9,"L",10,27,1,"Y"
"a21f31a2-9c25-4ddd-950a-57eab9b9fb7c",54,"B","F",14047,35118,"Y","O",4,"P","M","CON","M","HAS","Y",2107,16,42,"L",10,39,1,"Y"
"d01b73f5-d945-4dc2-a318-c923b49adbbf",57,"H","M",19140,47850,"Y","S",6,"P","S","EDU","H","CMC","Y",0,17,49,"H",0,51,0,"N"
"5a36849d-0f92-42cf-8ed4-f7c6db575f3a",29,"D","M",5317,5317,"N","O",0,"P","P","AFF","L","RAMS","N",466,14,2,"H",10,42,1,"N"
"7089c1ac-64a7-41a3-8211-36aba6f3cb1f",52,"B","F",15057,37643,"Y","O",6,"C","M","TNT","H","HPL","Y",3011,21,28,"L",10,5,1,"Y"
"b7463cea-4456-4935-9ffd-e06cc04fb231",46,"D","F",14229,35573,"Y","O",2,"C","S","TNT","H","AMPS","Y",2846,27,40,"L",10,50,1,"Y"
"87c63ca5-d722-4b7a-82a0-8303034cb636",33,"B","M",9441,9441,"N","O",0,"C","P","HOS","M","AMPS","N",472,19,20,"H",10,0,1,"N"
"7f51d928-d4f1-44a0-acb5-a354c3a0f4c7",24,"B","M",8164,20410,"N","M",8,"P","M","CON","M","CSP","N",657,17,9,"H",10,67,1,"N"
"41c4f97f-689e-4d1c-94f3-8d72d1e25305",35,"H","M",8263,18179,"N","S",1,"P","M","HOS","M","MBL","N",0,15,30,"H",0,72,0,"N"
"a36f8b19-0204-437c-8608-d7b2936ca49f",24,"B","F",9878,9878,"N","S",1,"P","P","IMT","L","AMPS","N",494,25,7,"H",10,2,1,"N"
"b988901b-4c49-48e5-b8ce-38b10b4f9425",37,"P","F",9978,9978,"N","S",1,"C","M","CON","H","ANZ","Y",998,19,2,"M",10,91,1,"N"
"97fb20bc-c433-4a57-9a0b-926ba2080d76",22,"H","F",4447,8894,"N","O",0,"P","M","AFF","L","MEB","Y",0,29,9,"H",0,21,0,"N"
"cab4488d-b52f-425c-9c53-582000bcbbb0",29,"D","M",5250,5250,"N","O",0,"C","S","AFF","L","CBA","N",525,7,55,"H",10,98,1,"N"
"f977a321-c760-4db2-bf23-cf56d35e87e6",45,"M","M",10236,25590,"N","M",3,"P","S","TNT","M","CBA","Y",2354,23,14,"L",10,31,1,"Y"
"322d2c6b-f6ef-491c-8128-0ca2f1cea99c",57,"H","M",19917,19917,"Y","S",1,"P","S","FSS","H","NAB","Y",3983,22,21,"L",50,9,1,"Y"
"1a6694ea-17b7-4c98-96bd-2ddc22ab61e4",22,"D","F",5923,13031,"N","S",0,"C","P","EGW","L","WBC","N",340,5,2,"H",10,46,1,"N"
"6473690c-04c8-4c45-b7d1-238966aed764",52,"P","F",19932,43850,"Y","M",5,"C","S","WHT","H","FMC","Y",4584,18,41,"L",10,49,1,"Y"
"6ab03d10-d1bc-42f6-a67d-29a221230269",39,"B","M",8282,8282,"N","S",1,"P","S","TNT","M","BTS","N",414,18,2,"H",10,95,1,"N"
"e03167db-3c08-4ee5-9910-aa5e7836d243",59,"B","M",19343,48358,"Y","O",4,"C","P","EGW","H","CSE","Y",3869,17,58,"L",10,88,1,"Y"
"7953215f-17a4-4788-bc65-078db6fd89d0",50,"D","F",16245,16245,"Y","S",1,"P","M","IMT","H","IOOF","Y",3249,15,10,"L",10,29,1,"Y"
"baa4799b-d6fb-447e-9ed2-3ba889298cdf",25,"P","M",4913,4913,"N","S",1,"P","M","RET","L","CMC","N",491,23,4,"H",10,93,1,"N"
"17ce75cc-0315-443c-ab94-0c4c3bfa7e55",59,"M","M",10378,18680,"N","O",0,"P","S","AFF","M","IOOF","N",2076,23,27,"M",10,31,1,"N"
"f0af8c98-9d89-4fa6-a863-62f966cf1886",45,"D","M",13107,32768,"N","O",1,"C","P","FSS","M","CSE","Y",0,26,5,"H",10,76,0,"N"
"39b1677c-24c5-47a9-b650-4aee5f4ea757",26,"B","M",4468,4468,"N","O",2,"P","M","FSS","L","VFL","N",223,27,18,"H",10,95,1,"N"
"d6c572da-19a4-41fe-a4b6-6cd3d9a5c055",27,"B","F",4214,8428,"N","O",8,"P","P","AFF","L","VFL","N",421,8,11,"H",10,55,1,"N"
"92d74b79-49d6-4c16-881a-162ad4827934",55,"P","M",19700,19700,"Y","S",1,"P","P","HAC","H","CUA","Y",2955,7,14,"L",10,27,1,"Y"
"1256f907-bdc2-48f5-bcd2-0d44f4eceb10",56,"D","M",9926,9926,"Y","S",1,"C","M","HOS","M","MEB","N",1985,11,10,"M",10,56,1,"N"
"98131a29-43e6-4888-9879-f0c08569dd4a",43,"B","M",13537,33843,"Y","M",4,"P","M","TNT","M","WST","Y",3270,9,2,"L",10,99,1,"Y"
"9bc0bc53-d434-4941-b0e1-25f4c50ef4cd",45,"B","F",15897,39743,"Y","O",5,"P","M","EGW","H","BQL","Y",2385,3,19,"L",10,29,1,"Y"
"4fc2cf1d-bf75-4a21-a0cb-a6cea53a832b",46,"D","F",15670,28206,"Y","O",6,"P","S","EGW","H","DBL","Y",3134,11,27,"L",10,36,1,"Y"
"ba406cc3-d455-413a-b99f-2bfc0a124413",54,"P","M",12076,30190,"Y","M",2,"P","M","THR","H","UBS","Y",3888,4,18,"L",10,67,1,"Y"
"245a6524-3623-4a0c-bce5-cd903e300e71",49,"D","F",8221,18086,"Y","O",2,"C","S","HOS","M","SUN","Y",1644,19,10,"M",10,4,1,"N"
"f188269b-48ad-4d7f-a0b4-7a5295a86380",57,"D","M",18215,45538,"N","O",3,"P","P","THR","H","MLC","Y",3643,15,23,"L",10,5,1,"Y"
"63bc737c-4e0b-444a-b63b-e8d06ac9bedf",39,"D","M",9102,15473,"N","M",3,"P","P","IMT","M","ANZ","Y",733,13,37,"H",10,84,1,"N"
"eceb38a4-2c6f-4886-9b2a-0adf7edd88b3",43,"P","F",15367,15367,"Y","S",1,"C","M","RET","M","BQL","Y",3073,19,21,"L",10,99,1,"Y"
"48093746-c40f-403f-a4aa-794ac6acbf01",44,"B","M",11989,11989,"Y","O",3,"P","P","AFF","M","ING","Y",599,30,10,"H",10,47,1,"N"
"144cbb79-6374-4432-8370-7e9fc2b8187e",54,"P","M",13070,23526,"N","S",7,"C","S","AFF","M","HAS","N",0,22,35,"H",0,18,0,"N"
"49d15f3d-de97-4a1e-93a2-b5fd6b530a88",33,"H","M",9331,20528,"N","M",2,"P","P","RET","M","AMPS","N",752,16,6,"H",10,45,1,"N"
"bb17fe8b-3bb7-4429-ad5e-0496baaeb3be",29,"B","M",4761,4761,"N","O",8,"P","M","FSS","M","BBL","N",476,8,30,"H",10,52,1,"N"
"499f136d-b5f0-46c3-9b36-3862aeb57b86",44,"D","M",13115,23607,"Y","M",6,"C","S","MAN","M","HSB","Y",1056,20,8,"M",10,94,1,"N"
"687c69ba-a6dc-4247-b377-9e429f5bc71d",49,"H","F",13651,30032,"Y","O",4,"P","S","IMT","M","WST","Y",0,19,7,"H",20,36,0,"N"
"7967fe2a-8208-4061-b561-a396ee7c3850",47,"D","M",18245,45613,"Y","M",4,"P","P","FSS","H","CSP","Y",5875,17,53,"L",10,5,1,"Y"
"31f64239-765a-4400-8f07-0da4e4f7568c",57,"P","F",17132,30838,"Y","O",7,"P","S","IMT","H","ANZ","Y",3426,7,20,"L",10,13,1,"Y"
"6dbb7b84-b3eb-402d-bf03-0b3e396dc5aa",54,"H","F",10405,10405,"Y","S",1,"C","M","HOS","M","ING","Y",2081,9,28,"L",10,85,1,"Y"
"b184574a-124e-420a-867f-85835a9ac289",38,"M","F",9935,24838,"N","M",0,"P","M","WHT","H","FMC","Y",1143,17,45,"M",50,67,1,"N"
"57b7dbf2-8b7f-4a98-bb98-e4ebb6a797bf",44,"H","M",14464,14464,"Y","O",4,"C","M","FSS","M","HSB","Y",723,26,12,"H",10,50,1,"N"
"646a529f-8103-45ef-910d-160aa3d51831",29,"B","M",5266,8952,"N","M",8,"C","M","FSS","L","CSE","N",713,24,32,"H",10,21,1,"N"
"5ce7503f-23ba-4c37-a31b-5bb61db933fa",22,"B","F",5510,9367,"N","O",7,"C","M","FSS","L","CSP","N",276,19,53,"H",10,63,1,"N"
"5d1a952d-34be-423c-99c3-aa22a07fddbd",50,"B","F",13235,29117,"Y","M",8,"C","P","TNT","M","WBC","Y",3044,14,41,"L",10,31,1,"Y"
"0ead0be1-b9fb-44ac-be2f-b36484a422b2",21,"B","M",4005,8811,"N","S",8,"C","P","TNT","L","CSE","N",0,23,18,"H",0,16,0,"N"
"2e52f138-0f19-42d6-a794-7896c0005742",48,"D","M",12960,12960,"Y","O",3,"P","P","IMT","M","HAS","Y",2592,14,32,"M",10,74,1,"Y"
"162be7a9-39a7-44a5-a8eb-9083aee32876",37,"M","M",15652,28174,"Y","M",6,"C","P","WHT","H","ANZ","N",1261,20,44,"M",10,46,1,"N"
"9f868bf9-9485-4a83-8ebe-752ad726faa4",21,"B","F",5126,10252,"N","M",5,"P","S","TNT","L","PSP","N",590,9,25,"H",10,79,1,"N"
"0ea9b8ef-d70f-4aed-b84e-8176fa0bc590",39,"D","M",7507,16515,"N","O",5,"C","S","WHT","L","RAMS","N",375,8,25,"H",10,28,1,"N"
"8c204619-7bc6-41c4-ac8f-02c36d027ab4",47,"B","F",18608,46520,"Y","M",4,"P","M","IMT","H","VFL","N",4280,3,50,"L",10,100,1,"Y"
"a3361a6c-a0f8-475c-8d5e-349a45a3f59a",49,"B","F",11179,27948,"Y","O",0,"C","P","WHT","L","HAS","N",1677,11,2,"M",10,99,1,"N"
"2a93b98f-61b8-4512-bf80-aa2c6a1506be",39,"H","F",7399,16278,"N","O",1,"C","S","HOS","L","WST","N",0,4,50,"H",0,39,0,"N"
"f2f57ac2-193e-4825-a32c-31c5750281c3",49,"H","F",10163,25408,"N","O",8,"P","S","FSS","M","BQL","Y",2033,24,41,"L",10,48,1,"Y"
"17df11f6-787a-4ea7-adde-e1c685034584",45,"B","M",7098,15616,"N","O",7,"C","S","RET","L","BQL","N",355,26,1,"H",10,59,1,"N"
"a796e29d-c7b8-4b68-8c56-61cb394f8188",39,"B","M",9810,24525,"N","M",2,"C","M","HAC","L","UBS","N",1579,23,24,"M",10,66,1,"N"
"df16aeef-98e4-4b8e-8e7d-c1afac2c2cc2",42,"B","F",18996,47490,"N","O",7,"P","S","EGW","H","ING","Y",3799,15,27,"L",10,7,1,"Y"
"c09b83e2-f815-48d2-a6c9-f2fc5f991cdf",49,"M","F",17002,42505,"Y","M",0,"C","M","EDU","H","FLY","Y",3910,12,41,"L",10,34,1,"Y"
"085d0c10-c207-45ef-9f75-5917f7d8e0e2",43,"D","M",5303,11667,"Y","M",3,"C","P","EGW","L","SUN","N",1071,13,5,"M",10,100,1,"N"
"6ba4535e-8895-4c3b-9034-dce6dfcb1c98",37,"B","M",7308,7308,"N","O",5,"C","P","IMT","L","IOOF","N",365,9,35,"H",10,26,1,"N"
"8790d002-9c5b-4cac-a1ec-32fb4a700828",54,"B","M",14436,14436,"Y","S",1,"C","S","FSS","M","IOOF","N",2887,3,19,"L",10,15,1,"Y"
"2ec891ba-c678-4c6c-8bbb-472daed89a80",24,"D","F",6332,13930,"N","S",0,"C","P","IMT","L","CUA","N",365,4,58,"H",10,24,1,"N"
"44670ae4-fe72-4ead-aec6-e7c0a7b11843",54,"D","M",12010,12010,"Y","O",1,"P","S","IMT","M","HSB","Y",2402,8,41,"M",10,49,1,"Y"
"930c5b19-d989-4d71-8b66-d29e89e61be1",45,"P","M",10234,10234,"Y","S",1,"P","P","THR","M","PSP","Y",1535,20,16,"M",20,20,2,"N"
"0b3f8b4e-0923-4e0a-bb15-9e7da4397922",25,"M","F",12049,21688,"N","O",8,"C","P","HOS","M","AMPB","N",0,16,53,"H",10,6,0,"N"
"371ba6c1-650e-4e3f-b03a-3fe74633210a",56,"P","M",10685,10685,"Y","S",1,"P","M","THR","M","DBL","Y",2137,19,38,"M",10,12,1,"Y"
"c1dc9584-76a0-48f6-ab4b-c5311fd04866",57,"M","M",15819,15819,"Y","S",1,"C","P","WHT","H","CSE","Y",3164,24,51,"L",10,64,1,"Y"
"57263211-9181-436c-8156-58e9d337bd8b",23,"D","F",4914,10811,"N","O",7,"C","M","HAC","L","IOOF","N",246,10,23,"H",10,30,1,"N"
"0b7ee499-9f0b-4c15-9ff8-26d99603338e",20,"M","M",18461,33230,"Y","S",4,"C","M","MAN","H","STG","N",0,29,3,"H",10,38,0,"N"
"4cdb31bd-f2bf-450a-9880-29419a64fd65",37,"B","F",8853,19477,"N","O",2,"P","M","WHT","M","CBA","N",443,2,32,"H",10,63,1,"N"
"f22d23c9-4109-4e21-81e2-4ebf17167e3c",23,"D","M",5826,11652,"N","S",3,"C","P","HOS","L","CTI","N",0,27,29,"H",50,6,0,"N"
"aa3f0ec9-2832-4005-a864-5cdf96a3dc38",36,"B","M",6234,6234,"N","O",3,"P","S","IMT","L","FLY","N",623,2,37,"H",10,51,1,"N"
"2cceb4b1-d540-4f40-878f-22637c29effb",27,"D","F",5640,12408,"N","S",2,"C","P","HOS","L","ING","N",324,12,30,"H",10,72,1,"N"
"8cdf3f8d-af66-43a4-bd76-7c21c00e9831",31,"D","M",7708,19270,"N","M",3,"P","P","CON","L","ANZ","N",620,21,14,"H",10,28,1,"N"
"13eb49bc-f572-4c99-8b17-6214139c8ed0",24,"M","M",16262,29272,"Y","O",8,"C","S","CON","H","AMEX","N",813,20,54,"H",10,18,1,"N"
"4728872c-e4b9-4417-928c-f55c170a2739",39,"H","M",7222,15888,"N","M",7,"C","M","HOS","L","MTP","N",581,11,53,"H",10,47,1,"N"
"46cf905a-9e9d-4a3f-8a9b-b9cc8b3330dc",36,"B","M",8683,19103,"N","M",0,"C","S","WHT","M","FLY","N",699,26,38,"H",10,44,1,"N"
"1a15ca0d-95d7-4bce-86f4-2ff5eef2f12a",40,"D","F",9211,9211,"Y","S",1,"C","M","IMT","M","MLC","Y",461,2,25,"H",10,42,1,"N"
"5882ac4b-4884-4213-9ecd-f7e541931790",21,"D","F",5529,9399,"N","S",6,"C","M","CON","L","CSE","N",317,13,8,"H",10,91,1,"N"
"63b3de90-ea1d-4847-bd0c-43212585c4ca",23,"D","M",4870,4870,"N","O",5,"P","S","HOS","L","WBC","N",244,23,44,"H",10,3,1,"N"
"000ec907-9f9a-47c7-b1e3-8335436286a5",22,"H","M",16795,30231,"N","M",4,"C","S","EDU","M","BSA","Y",1352,16,25,"M",10,91,1,"N"
"77a928fa-bd54-4070-a80b-dab6f43bb3b3",26,"H","F",4296,4296,"N","S",1,"P","P","EDU","L","CUA","N",215,16,22,"H",10,97,1,"N"
"7c356f8d-7edb-45a6-9cca-7aa48ef5065c",27,"D","M",5545,5545,"N","S",1,"P","M","RET","L","HAS","N",277,29,39,"H",10,79,1,"N"
"73810ada-3ba3-4a52-acae-55d7b140a46d",60,"B","M",15968,15968,"Y","S",1,"C","M","TNT","H","IOOF","Y",3194,27,44,"L",10,48,1,"Y"
"321b3b99-daaa-4fea-bdcd-9ced85da3f0d",53,"H","M",11713,11713,"Y","S",1,"P","P","TNT","M","UBS","Y",2343,23,50,"M",10,42,1,"Y"
"71cfb7fe-b3d1-4831-ae01-11669edcbddb",41,"P","F",17870,44675,"Y","O",7,"P","P","IMT","H","HAS","Y",894,5,5,"M",10,29,1,"N"
"95f95bc7-75de-4377-85aa-7964b2137284",40,"M","F",12426,31065,"Y","M",1,"P","S","EGW","M","STG","Y",714,23,54,"H",10,51,1,"N"
"f9ec28a5-5080-4837-9817-4f110a81fa6a",54,"B","M",12272,30680,"N","O",6,"C","M","CON","M","CBA","Y",0,13,31,"H",0,24,0,"N"
"5b5ec003-e300-495b-9e2e-19801db3bcbc",52,"B","F",19634,43195,"Y","M",4,"C","M","WHT","H","FLY","Y",4516,5,14,"L",10,53,1,"Y"
"27f32aa3-3795-4d3a-aca6-0723e3deefc9",28,"P","F",6841,15050,"Y","S",3,"C","P","MAN","L","CTI","N",393,6,42,"L",10,64,1,"N"
"a1bb10dc-9436-41b1-9d0c-249e5a0d5bda",58,"B","M",17401,17401,"Y","O",7,"C","M","WHT","H","PIB","Y",3610,7,18,"L",20,22,3,"Y"
"1059fdbd-2ef2-43d2-bafe-13b818525b1b",40,"B","M",4742,4742,"Y","S",1,"C","M","FSS","L","MEB","N",237,26,30,"H",10,90,1,"N"
"ee81287c-1e78-440c-a98e-982dacf8a93d",33,"M","M",7078,17695,"N","O",8,"P","P","RET","M","AMEX","N",0,5,28,"H",0,69,0,"N"
"aa56d368-b143-43f2-9d7c-2fc8ed0c088b",52,"B","M",12361,12361,"Y","O",6,"P","S","FSS","H","SUN","Y",2472,25,21,"L",10,91,1,"Y"
"f5a2de2a-5ab2-45f0-883c-1ea10b9df111",36,"P","M",9746,24365,"Y","S",4,"P","P","EDU","M","WST","Y",0,26,46,"H",0,64,0,"N"
"7082d805-e6a8-43e4-ba79-53f73bd7033b",53,"M","M",13575,13575,"Y","O",0,"C","S","EDU","M","BOM","Y",2715,5,28,"L",10,23,1,"Y"
"211a08c8-6ce2-4729-9714-02f9aad44415",50,"P","F",8189,18016,"N","O",5,"C","M","AFF","M","BOM","Y",1638,15,23,"M",10,82,1,"N"
"8da06ba5-1a42-4a73-801b-b6f6d1074601",34,"D","F",8354,20885,"N","O",6,"P","S","EDU","M","CBA","N",418,13,40,"H",10,40,1,"N"
"7ae2a28d-3885-4dba-bf87-3f019bb01f55",47,"D","M",14080,35200,"Y","M",5,"C","P","IMT","M","ING","Y",4534,12,28,"L",10,95,1,"Y"
"ad082cfb-5291-4c60-8ad8-6b05408433c4",44,"B","F",15411,15411,"Y","S",1,"P","M","TNT","H","CBU","Y",3082,8,25,"L",40,58,1,"Y"
"c0d9c88d-e24d-4fec-a78c-c2d3af513253",23,"P","F",5434,10868,"N","O",1,"P","P","HOS","L","CBA","N",543,2,35,"H",10,50,1,"N"
"82f901b5-6583-4830-b248-1021e516e5f9",20,"P","M",5314,10628,"N","S",8,"C","P","HAC","L","RAMS","N",428,24,18,"H",10,50,1,"N"
"609c2920-b4f5-4e67-8915-5976a816bb34",57,"P","M",11271,11271,"Y","S",1,"P","P","CON","M","PSP","Y",2254,5,13,"L",10,87,1,"Y"
"f1679ea9-29f2-4c98-ba9d-1d57ca47280b",22,"M","F",4657,9314,"Y","M",7,"P","M","THR","L","ING","N",536,19,37,"H",10,61,1,"N"
"2997b3cb-55ee-482b-ad6b-4157605b752a",55,"M","M",17732,17732,"Y","S",1,"P","S","IMT","H","BQL","Y",3546,22,35,"L",10,32,1,"N"
"204170cd-2295-4edf-917f-48596a7e7aeb",22,"B","M",5391,11860,"N","S",6,"C","M","HAC","L","UBS","N",435,7,49,"H",10,95,1,"N"
"3798865f-e702-4c4e-9645-37b4ee5cc6b2",54,"P","M",15583,15583,"Y","O",2,"P","P","FSS","H","RAMS","Y",3117,20,1,"L",10,53,1,"Y"
"6c4c39b3-c0ba-4daf-bb8e-d52a51006f03",56,"D","F",15273,38183,"Y","O",4,"C","M","THR","H","BOM","Y",3055,3,58,"L",10,72,1,"Y"
"72cf45cd-c8f0-4682-aa19-3915e7fff07a",40,"M","F",12559,12559,"Y","S",1,"P","P","IMT","M","CTI","Y",628,21,57,"H",10,74,1,"N"
"4f553b4b-dc02-44d0-8c3f-4f1262e03307",27,"P","M",5473,12041,"N","S",2,"C","M","EGW","L","MLC","N",441,14,40,"H",10,83,1,"N"
"1f9e3b2a-1050-4202-a577-d7200a2275a1",21,"B","M",5771,5771,"Y","O",6,"C","M","FSS","L","RAMS","N",289,25,22,"H",10,91,1,"N"
"19898f22-1cb9-44f6-ad4f-9630eea4d482",52,"D","F",7964,7964,"N","S",1,"C","S","TNT","L","WST","Y",1593,21,18,"M",10,47,1,"N"
"8ab87d85-97be-4b4e-b793-8788d0a94375",48,"B","F",11487,11487,"Y","S",1,"C","P","EDU","M","ING","Y",0,23,39,"H",0,13,0,"N"
"5b6a939b-9e0d-438b-aed4-1f3b41d48ae8",24,"M","M",5714,5714,"N","O",8,"P","M","MAN","L","SUN","N",286,6,22,"H",10,2,1,"N"
"780c0583-c781-407b-b878-0056ba38b0e8",58,"P","F",19695,49238,"Y","M",6,"P","M","FSS","H","ANZ","Y",4530,29,50,"L",10,80,1,"Y"
"50958251-b76b-4ae9-9eba-91e47f63e52c",24,"D","F",5575,12265,"N","S",1,"C","P","THR","L","HPL","N",321,4,30,"H",10,35,1,"N"
"1bdcc6ad-aeec-4e8a-8082-c4b67ce7126f",41,"D","F",8660,19052,"Y","O",7,"C","P","RET","M","CTI","Y",433,27,8,"H",10,99,1,"N"
"25e31c4f-c2b3-4739-b437-a801aaaecb17",50,"D","M",7545,16599,"N","M",8,"P","P","AFF","L","CTI","N",2429,21,45,"M",10,80,1,"N"
