"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"99be5b0a-bff2-4a97-b076-c87309b2bfe3",243,22,"H","F",3255,"N","S",1,"P","Y","L","N","L",27,49,"N"
"629755ff-c0da-47eb-8fbf-068f19dcc2bc",3207,53,"B","M",16033,"Y","M",7,"P","Y","H","Y","H",14,38,"Y"
"3526619c-fec6-4f2a-a4a5-8a446f8efeaf",121,21,"M","M",3196,"N","O",1,"C","Y","L","N","L",22,10,"N"
"79bd4a58-7b5d-408f-82e1-fda921b1e9ed",2801,57,"M","M",14007,"Y","M",8,"P","Y","H","Y","H",26,38,"Y"
"5bd5e498-8811-4c00-a593-a4ebd550e3be",418,37,"D","F",6554,"N","O",6,"C","N","L","N","L",21,57,"N"
"ccc94e4f-fe6e-48c5-a9e1-35cd14c27dda",221,24,"B","F",3046,"N","O",7,"C","N","L","N","L",5,48,"N"
"8e5c2cb9-9989-460a-bb7b-fa9f703de0f8",1847,52,"B","F",9235,"Y","S",1,"C","N","H","Y","H",17,18,"Y"
"416e987d-233c-45fc-8952-9eb9de433a40",140,21,"D","F",3688,"N","O",4,"C","Y","L","N","L",16,54,"N"
"8388e870-6c4a-4fae-84c3-53ae06e6382c",88,27,"P","F",3231,"N","O",2,"P","N","L","N","L",18,3,"N"
"218617ce-b4a1-4fb1-a97a-7ad885f5b54d",733,31,"B","M",5311,"Y","M",5,"C","N","L","Y","L",25,9,"N"
"d696fdb5-9587-4d4e-836c-5c38893f8b96",1815,43,"H","F",9075,"Y","M",5,"P","N","M","Y","H",28,41,"Y"
"85896f2d-63e6-467d-8e01-ce970dc03081",3037,53,"B","M",15185,"Y","M",2,"C","N","H","Y","H",29,49,"Y"
"51676e4a-7dc4-43d7-a953-02ad518442ca",2224,60,"M","F",11120,"Y","S",1,"P","Y","H","Y","H",30,5,"Y"
"3ebe3bd0-7299-4169-8510-8f024c6c0796",360,31,"M","M",5364,"N","O",7,"P","Y","L","N","L",10,48,"N"
"f5a47299-9ca8-42a6-8a02-9b2e08174455",687,37,"B","M",4603,"Y","S",1,"C","Y","M","N","L",13,24,"N"
"47501376-ad60-4331-bc6f-2657f474fa6a",567,40,"M","F",9081,"Y","O",6,"C","N","L","N","L",24,52,"N"
"5372d253-9158-4db8-b0d3-d64943f8ff48",35,59,"P","F",13468,"Y","S",6,"P","N","L","N","L",11,23,"N"
"0e7b6060-64fd-44ca-8432-2e194cb2ef0b",853,47,"D","M",4267,"Y","S",1,"C","N","M","N","L",13,60,"N"
"4ff7551b-2fbb-42ae-9c02-0e4de82f4ec1",2902,57,"D","M",14510,"Y","M",8,"P","Y","H","Y","H",25,37,"Y"
"e71d3689-5486-4dde-a2bb-6d17d621aafb",714,31,"H","F",3835,"Y","S",1,"C","N","L","N","H",22,47,"N"
"9019662d-9664-4a6b-8c8c-846fac1a4607",387,38,"D","F",6115,"N","S",1,"C","Y","L","N","L",21,45,"N"
"0b0c2426-3ada-4cd4-85d8-d3d908451281",46,51,"M","F",12423,"Y","O",2,"C","N","M","Y","L",10,2,"N"
"164fe3ff-c2f3-4c12-b30d-2a12e5d9e66e",1873,57,"M","M",9367,"N","M",0,"P","Y","H","N","H",15,23,"Y"
"f901a278-e531-4330-88c4-9cf9695f4d24",740,34,"P","F",4898,"N","S",1,"C","Y","M","N","L",17,37,"N"
"d8509167-cc50-4e15-868a-49867be2d683",2615,60,"H","F",13074,"Y","S",1,"P","N","M","Y","H",16,4,"Y"
"1ec5ef81-434f-4340-afe3-bd57685ce59f",329,43,"H","F",5446,"Y","O",5,"C","N","L","Y","L",13,53,"N"
"899555e0-fe2d-47ff-b49b-45ef3c7276d0",78,52,"B","M",11644,"Y","S",8,"C","N","L","N","L",28,22,"N"
"8cdf3f8d-af66-43a4-bd76-7c21c00e9831",620,31,"D","M",5748,"N","M",3,"P","Y","L","N","L",21,14,"N"
"9c5afaac-c5af-40d2-875b-ea44176cd548",22,24,"B","M",3827,"N","O",2,"P","N","L","N","L",9,31,"N"
"8758fe95-10a3-4ccc-8bb2-4c92d0fb17da",298,26,"B","M",4213,"N","S",1,"P","N","L","N","L",6,50,"N"
"af73a3a9-c406-4b96-b47b-5f863132c9e1",2594,56,"P","F",12969,"Y","M",7,"C","Y","H","Y","L",12,0,"Y"
"605fef07-b165-4470-99ae-ced973e9c6c5",1828,48,"D","M",9140,"Y","S",1,"C","Y","H","N","H",30,54,"Y"
"e51c711a-1637-45b0-ac57-bfa46759e0cf",168,24,"H","M",1681,"Y","O",1,"C","Y","L","N","H",15,17,"N"
"3c5373c4-a5ca-4cfb-a0aa-2ee406978bc2",311,30,"D","F",4598,"N","O",2,"P","Y","L","N","L",22,39,"N"
"a3c8dbf5-865d-4a4f-9e5a-21775c61cc5d",1572,42,"B","M",8508,"Y","S",1,"C","N","M","N","H",22,54,"N"
"c96bb274-3476-4bfb-bbf3-8f0650a449d9",2303,42,"P","F",11514,"Y","M",0,"P","Y","M","Y","L",9,29,"Y"
"af9c8af0-a95b-4e1d-80ee-0a2e39e7c73a",212,25,"D","F",2965,"N","O",6,"C","Y","L","N","H",12,5,"N"
"a4e4b146-b174-4930-b18c-70b2f1b3fee3",2086,41,"B","F",10428,"Y","S",1,"P","N","H","N","H",4,27,"Y"
"b3a2e387-4d2d-4d8e-8e44-284f55d7e499",62,34,"B","M",5573,"N","S",1,"P","N","L","N","H",10,22,"N"
"ae086f1c-d815-469d-87b1-d12ac58fcbd9",45,58,"M","M",11520,"Y","S",1,"C","N","L","Y","H",9,46,"N"
"2b2a0aac-fba4-4e0a-a525-887500c473d3",3142,58,"P","M",15712,"Y","O",6,"P","Y","H","Y","H",15,22,"Y"
"dd201af2-9e3a-440a-8ee9-beaec11299b3",3248,52,"H","F",16241,"Y","S",1,"P","Y","H","Y","H",29,1,"Y"
"50d3874a-dfbb-4e2d-b182-1bd14cb0c749",766,43,"D","M",12510,"Y","S",1,"C","N","L","N","L",14,56,"N"
"344cfd75-f081-4aa1-93b5-679d96187359",398,39,"P","M",6337,"N","S",1,"C","N","L","N","L",28,1,"N"
"4d14e29d-b8cb-4a7f-a407-a2693b8e7073",3171,58,"P","F",15856,"Y","S",1,"C","Y","H","Y","H",27,20,"Y"
"0fa5eeeb-b745-463c-a031-75301ec1cf3f",386,40,"D","M",6353,"Y","O",8,"C","N","L","N","L",26,16,"N"
"09e15b8b-5fee-4fd8-8032-4bba25c5ad60",1076,42,"M","M",9597,"Y","O",7,"C","N","H","Y","L",25,0,"N"
"f3ebaa10-14c2-4b4b-85ef-9bd57e842532",200,22,"M","M",1996,"Y","M",5,"C","Y","L","N","H",7,12,"N"
"bf59c12a-c202-4725-a894-97f6c3b3f03c",2385,41,"B","M",11923,"Y","S",1,"C","Y","H","Y","L",26,42,"Y"
"76139ac5-911c-40ad-9dd2-f4719872b0dc",2265,46,"D","M",11326,"Y","S",1,"P","Y","H","Y","H",2,59,"Y"
"271c5083-2d02-4d43-a125-dab4bc9464d4",1742,58,"M","F",8708,"Y","M",3,"P","N","M","N","L",12,24,"N"
"90aef619-2c4c-49be-93c6-3b73f94c95f6",2599,55,"B","F",13112,"Y","M",5,"P","Y","H","N","H",24,21,"Y"
"afd33281-e383-450c-8c14-867b9bec3158",748,34,"M","M",5728,"N","S",1,"C","Y","L","N","H",22,10,"N"
"cd93bcd1-2886-4086-8ed7-d68d42c87030",478,28,"D","M",3457,"N","O",0,"C","Y","L","N","L",29,10,"N"
"c4059bef-5fd6-4c63-b222-b1073cf659a1",2287,56,"D","F",11433,"Y","O",2,"P","N","M","Y","H",13,56,"Y"
"9f1b5686-f5c8-4942-b616-f78800452aaa",293,25,"B","F",4088,"N","O",1,"C","Y","L","N","L",25,56,"N"
"e2f76815-09e5-4a25-8794-c742927cce38",313,24,"D","M",3127,"N","M",7,"C","N","L","N","L",11,44,"N"
"9ab3c528-edac-4f71-8bbe-b4e10c5c33a7",83,47,"B","F",8784,"Y","O",1,"P","N","L","N","L",17,11,"N"
"b007b234-0e59-4790-a182-abd82fe2fc2a",811,31,"P","F",6049,"N","S",1,"P","N","L","N","H",7,20,"N"
"078c17b8-7f8b-4dc4-9a40-82d2c52267a1",128,24,"D","F",3716,"Y","O",8,"C","N","L","N","L",17,6,"N"
"b6c153c2-5a49-4917-9b60-9d0a53e04947",1784,51,"H","M",8922,"Y","S",1,"P","Y","H","Y","H",25,32,"Y"
"30833a50-aa45-46af-b8de-e34d8e0f4846",205,28,"B","F",2969,"N","O",0,"C","N","L","N","L",8,10,"N"
"cfab87f1-e507-46c8-850e-36b68313934f",3420,53,"D","F",17098,"Y","M",8,"P","N","H","Y","H",11,50,"Y"
"c076f3fd-fd4a-4d18-be52-35a8dc733acd",669,36,"P","F",5204,"N","O",4,"C","Y","H","N","H",3,30,"N"
"5d5a63e4-5bd6-433a-91a6-5a2104b201fb",226,28,"H","F",3271,"N","S",1,"C","N","L","N","L",8,1,"N"
"aac3c5b7-4ae5-4c4c-beaf-8b3321840765",2979,43,"B","F",14896,"Y","S",1,"P","Y","H","Y","H",27,14,"Y"
"f53ce457-aa45-44d2-b203-09cd9a53aebb",927,31,"M","F",6170,"Y","O",7,"C","Y","M","Y","H",4,60,"N"
"a844c6db-9329-4953-8996-d9baeaf650f7",31,23,"H","M",3458,"N","S",1,"C","N","L","N","H",17,32,"N"
"dc2d3b4b-1c54-4e3f-b82c-3622f2ed07c7",971,34,"B","F",6464,"N","M",0,"C","Y","L","N","L",4,21,"N"
"6ac821b0-cd6b-476e-b368-a8e2b6989ab7",2059,59,"P","F",10294,"Y","M",5,"P","Y","H","Y","H",28,31,"Y"
"2ccb803e-473b-4b2c-baab-b8074d4f9562",116,20,"B","M",3024,"N","O",3,"C","N","L","N","L",14,55,"N"
"07daffc8-c7bd-49e7-8625-e88b0320db60",265,36,"B","M",4232,"Y","S",1,"C","N","L","N","L",3,0,"N"
"ad12b477-edf9-4ac6-8039-4bb3a3ef82e1",78,27,"H","M",3298,"N","S",8,"P","N","L","N","H",27,60,"N"
"35143001-4b8a-43a4-b93e-39992b4378a4",2379,50,"P","M",11896,"Y","O",1,"P","Y","H","Y","H",20,40,"Y"
"6dbb7b84-b3eb-402d-bf03-0b3e396dc5aa",1803,54,"H","F",9013,"Y","S",1,"C","N","H","Y","H",9,28,"Y"
"d258d631-bb14-4794-979d-13bdf6c572ab",626,33,"M","M",4755,"N","O",1,"C","N","L","N","L",2,28,"N"
"9c57ed30-e4b2-46ec-ac30-4b43ff6e2172",3253,54,"B","F",16336,"Y","M",7,"C","Y","H","Y","H",4,54,"Y"
"dbb23bd5-8e47-46bf-bbb4-1ff1381d14e2",937,36,"D","F",6339,"Y","M",1,"C","Y","L","N","L",4,1,"N"
"6b3d35a1-f1ec-4dd1-9e91-83715b2ba6e1",42,24,"P","M",3741,"N","O",1,"C","N","L","N","L",21,24,"N"
"ff6eac07-c576-47c0-9beb-9551e9335050",1853,54,"D","F",9266,"Y","S",1,"P","Y","M","Y","H",24,34,"Y"
"1664666d-3b02-4b8f-8349-fa31266e999a",1173,60,"B","F",5863,"Y","O",5,"P","N","M","Y","L",20,37,"N"
"87a878ee-6955-40dd-aeb5-b5080e64b96d",116,20,"B","F",2999,"N","S",1,"P","N","L","N","L",17,50,"N"
"7d944d0a-7acc-4708-9e2b-fd81683df45c",2760,55,"B","F",13798,"Y","S",1,"P","Y","H","Y","H",6,46,"Y"
"5aef1643-a194-46e5-8791-0e818a4f5d77",193,24,"B","M",3305,"N","S",4,"C","N","L","N","L",5,31,"N"
"1322bf7d-5c55-4a8a-9758-00cddcfc6219",1060,60,"D","F",5298,"Y","S",1,"P","N","M","N","L",27,42,"N"
"6a37fdb4-8d10-4d68-baa5-bbf59a626fa8",2810,50,"H","M",14049,"Y","M",5,"C","Y","H","Y","H",20,39,"Y"
"962494c7-0767-4144-9d2d-b9f7d1cc9942",84,34,"D","M",5741,"N","S",8,"C","N","L","N","L",27,11,"N"
"482577ad-abc4-4526-9edc-5d06598ab005",1714,50,"D","M",8568,"Y","O",3,"C","Y","H","Y","H",7,33,"Y"
"79effcc2-6149-473d-9610-8e5a9f30f6f9",127,20,"P","M",3299,"N","O",1,"P","Y","L","N","L",24,45,"N"
"385b0092-88e5-4eb4-a095-83515fa2d1cb",451,36,"H","F",7022,"N","S",1,"C","Y","L","N","L",10,42,"N"
"925af8b4-f33b-4957-a26e-aa42802b9b3a",91,29,"B","M",3325,"N","S",4,"C","N","L","N","L",25,27,"N"
"c35852db-3811-4c3f-a57d-7433f4ed3097",404,25,"P","M",4039,"N","M",0,"C","Y","L","N","H",15,3,"N"
"704b2f2f-56e7-455e-8f5a-039c153a48bf",53,44,"D","F",11973,"Y","S",6,"P","N","L","N","L",16,22,"N"
"61c9d34e-6391-4ecf-afa1-67bc68ca0641",499,34,"M","F",7645,"N","S",1,"C","N","L","N","L",12,18,"N"
"f45f9412-c57b-4f17-9ee3-7400abcebfb5",245,20,"H","F",2448,"N","O",5,"C","Y","L","N","H",9,36,"N"
"65c3a64e-3469-4d33-804a-5cce50df8289",68,53,"M","M",13380,"Y","S",8,"P","N","L","N","L",29,5,"N"
"6ed775c4-7aeb-4f95-8c21-2d5e829d02a5",38,37,"M","M",6633,"N","S",0,"C","N","L","N","L",7,4,"N"
"4d0e67ac-c284-4df5-92bb-d2be5a7c0527",745,31,"D","M",6908,"N","M",8,"C","N","L","N","L",25,8,"N"
"631819cb-9d9d-4ba7-8c7e-f0b18f727bf2",716,43,"D","M",11698,"Y","S",1,"C","N","L","N","L",6,39,"N"
"a23d51e4-47f1-4705-8ca6-26d7e7fe4a3b",1939,57,"B","F",11349,"Y","S",1,"C","Y","M","N","L",16,19,"N"
"2fede35e-817a-4c1c-a05f-46c1b042dfe6",2934,57,"D","F",14672,"Y","O",4,"P","Y","H","Y","H",11,0,"Y"
"806d0a75-930e-4f3d-a14a-91356bb4dc7d",2625,47,"B","F",13127,"Y","M",8,"C","Y","H","Y","H",3,1,"Y"
"15f477bd-c0bc-453a-bc7b-baedf52cb17b",1026,44,"M","F",9176,"Y","M",8,"C","N","M","N","L",30,2,"N"
"7012478b-2661-4536-b48b-8aa2021426a6",2583,46,"M","F",12916,"Y","S",1,"C","N","H","Y","H",19,50,"Y"
"b89c2e81-91c6-43b2-8402-055cee1cf270",77,53,"P","M",16723,"Y","S",3,"P","N","L","Y","H",17,55,"N"
"e32cfbbd-2828-4cbb-93fe-ec3570d4584b",3007,46,"M","F",15033,"Y","M",2,"P","Y","H","Y","H",29,20,"Y"
"cfb89997-76c5-483d-856b-e3c1c6cb7f1b",822,30,"P","F",6070,"N","O",2,"C","Y","L","N","L",23,17,"N"
"23a87d81-cade-4f9b-ad2d-a972c4b35134",420,40,"D","M",6150,"Y","S",1,"C","N","L","Y","L",2,14,"N"
"f75c0457-7411-4ba3-adc7-729bfdfda2d0",284,21,"H","F",3094,"N","S",1,"C","Y","L","N","L",6,17,"N"
"936bdf93-9c45-48b0-b573-509788ae4a9d",480,38,"B","M",7588,"N","O",5,"P","Y","L","N","L",29,14,"N"
"4f86269e-2d1a-4a50-a0ac-ee7d825b6cec",373,38,"H","F",5893,"N","S",1,"C","N","L","N","L",6,23,"N"
"a46a434e-6845-41ef-ac56-bcaab37c2ede",39,22,"H","F",2973,"N","S",1,"P","N","L","N","H",24,53,"N"
"fd40a9b7-21b1-4b9d-bd62-52ef43b65e0e",2322,52,"B","F",11610,"N","O",4,"P","Y","M","Y","H",12,31,"Y"
"1a815e4d-f0d0-4c65-9d3a-a091cc9b827f",128,25,"D","M",4733,"Y","S",1,"C","N","L","N","L",7,25,"N"
"f8cf3740-85c7-40d1-9006-5492d0df1916",237,21,"P","F",2467,"N","S",1,"C","N","L","N","H",27,14,"N"
"0ac4ad3a-a133-4258-9a46-8c4e7ced9055",49,35,"M","M",10127,"Y","S",1,"C","N","H","Y","L",14,26,"N"
"2141c494-cc84-40a0-a5bb-a7c9e57971dc",65,59,"D","F",6048,"Y","S",2,"C","N","L","N","L",18,42,"N"
"956bd531-95cb-4e6c-b6ad-c28f86b0df44",2386,56,"M","M",13903,"Y","O",7,"C","Y","H","N","H",27,45,"Y"
"a60a8041-937f-4e66-a752-ed41b0cc012d",40,23,"B","M",3775,"N","S",1,"C","N","L","N","L",10,57,"N"
"e3796ee9-0e45-4b17-967b-352861c04516",2424,54,"B","F",12120,"Y","M",4,"P","Y","M","Y","H",8,15,"Y"
"93737f4c-ce16-49c7-aa21-3de3923f5597",21,21,"B","M",3382,"N","S",7,"C","N","L","N","L",18,36,"N"
"cd8a47fb-f344-4214-9ff5-93a4ec49cf10",2847,53,"D","F",14236,"Y","M",3,"P","Y","M","Y","H",29,44,"Y"
"22554e65-536a-46ab-a331-49f9fd0aa767",1238,53,"H","M",6191,"N","M",8,"P","Y","H","N","H",14,43,"N"
"860ceeec-633c-4f11-830b-0b189359d10c",277,27,"B","F",3958,"N","O",0,"P","Y","L","N","L",17,41,"N"
"0e5ac648-a7ea-49f1-b969-8dea994e006c",1072,49,"D","M",5362,"Y","S",1,"C","N","M","N","L",15,14,"N"
"3552e059-078d-42dc-afe0-40a1554bdf9b",483,26,"H","F",3113,"N","S",4,"C","Y","L","N","L",4,34,"N"
"b52fb338-0916-41ed-bd95-f613d51c604e",1263,38,"H","M",6315,"N","M",3,"P","Y","M","N","L",18,35,"N"
"1e1fe011-69f6-44f1-9626-3e2dbf8b7328",412,27,"M","F",9597,"Y","S",1,"C","N","L","N","L",25,50,"N"
"61da6502-e522-41ac-84a6-7fe845ca531c",1501,44,"M","M",15319,"Y","M",6,"P","N","M","N","L",22,17,"N"
"48bb085f-044c-43b9-9353-efa8a0e34c0c",359,39,"P","M",5708,"N","S",1,"C","N","L","N","L",8,34,"N"
"d8024689-c66a-45ea-86b9-92dac7f8ebdf",2242,47,"M","F",11208,"Y","S",1,"P","Y","M","Y","H",13,6,"Y"
"43c6452c-65d4-4cb5-8c35-3c23b11dbae0",1919,46,"H","M",9594,"Y","S",1,"C","Y","H","Y","H",24,10,"Y"
"c437afb7-4b96-4ca3-96f6-7ea62b441ee2",220,20,"H","M",2854,"N","O",6,"C","Y","L","N","H",18,3,"N"
"50e24e5f-5be9-4531-8c29-155c782e3f8d",1938,51,"H","F",9690,"Y","M",4,"P","Y","H","Y","H",2,39,"Y"
"fb1c1c9a-5376-4f5a-a448-83b45cd5f06f",680,36,"P","M",3398,"N","O",4,"C","N","M","N","H",23,1,"N"
"7c356f8d-7edb-45a6-9cca-7aa48ef5065c",277,27,"D","M",3968,"N","S",1,"P","N","L","N","L",29,39,"N"
"ec649bf3-77b1-410a-a009-c2b9d25e00d5",2229,57,"P","M",11145,"Y","S",1,"P","Y","M","Y","L",6,46,"Y"
"cbee4f9a-4e5f-426d-bb86-2919cce17007",202,22,"B","M",2704,"N","O",0,"C","Y","L","N","L",23,51,"N"
"56708725-75e7-4d36-a492-97beef2b7e24",3393,57,"P","F",16964,"Y","S",1,"P","Y","H","Y","H",9,42,"Y"
"ebb5346d-03e6-4a30-90ed-7d00bf1f0597",529,29,"M","M",2645,"Y","S",1,"C","Y","L","N","L",18,56,"N"
"780c0583-c781-407b-b878-0056ba38b0e8",3473,58,"P","F",17365,"Y","M",6,"P","N","H","Y","H",29,50,"Y"
"09b2518d-f476-4449-b4b6-2746daaaa6d6",27,23,"H","M",4494,"Y","S",1,"C","N","M","Y","L",6,50,"N"
"663c9bb3-d6bd-437a-a2ed-49668eb35752",157,24,"D","F",3769,"N","S",2,"C","N","L","N","L",26,6,"N"
"52c87eac-8400-4cab-8a7e-bccad69dc373",419,38,"M","F",6622,"N","S",1,"C","N","L","N","L",17,7,"N"
"a82bc0b9-a247-4ecf-b41d-0ce30257885e",817,39,"B","F",5646,"N","M",0,"P","N","L","N","H",7,55,"N"
"f711673d-0673-44bd-b0cc-5c6df1acf09f",493,24,"M","M",6109,"N","S",1,"C","N","M","Y","H",25,44,"N"
"c83fad80-fba0-4b87-97ab-95c0f8873035",85,30,"B","M",6869,"N","O",7,"C","N","M","Y","H",14,8,"N"
"27f32aa3-3795-4d3a-aca6-0723e3deefc9",393,28,"P","F",4950,"Y","S",3,"C","N","L","N","L",6,42,"N"
"4efb6f3f-6c13-43fe-b79a-2f70d4ea1102",2982,60,"P","M",14911,"Y","M",6,"C","Y","H","Y","H",13,24,"Y"
"162be7a9-39a7-44a5-a8eb-9083aee32876",1261,37,"M","M",8643,"Y","M",6,"C","N","M","N","L",20,44,"N"
"f793927e-799a-4638-9984-cde41e15d731",3125,48,"M","F",15625,"Y","O",6,"P","Y","H","Y","L",27,27,"Y"
"df79843a-92b0-40b5-bfaf-7b469ae6239e",776,39,"B","M",6172,"N","S",1,"C","Y","L","N","L",15,38,"N"
"83e4edd1-d750-42e2-93a4-9b4bc20567c5",2282,57,"H","M",11409,"Y","O",8,"C","N","H","Y","H",4,6,"Y"
"da73b511-e526-422d-b37e-c23721ee442a",656,36,"M","M",5102,"N","O",6,"C","N","L","N","L",21,19,"N"
"23fd3595-1022-476a-a1d7-b46090b20d72",150,20,"D","F",3856,"Y","O",4,"C","N","L","N","L",24,48,"N"
"1bea8138-0ede-46b3-a3d5-5c8636cc08a2",946,46,"H","F",4732,"Y","O",2,"P","N","M","Y","L",2,35,"N"
"6f57bb06-c975-4442-9059-afa0c6285ccb",53,35,"P","M",5673,"N","S",1,"C","N","L","N","L",4,8,"N"
"f6ed6bbd-7f4e-465c-ada5-ba8dc028a71c",270,25,"P","M",3078,"Y","S",1,"C","N","L","N","H",24,51,"N"
"09bc88cb-0466-4a29-b7f8-02267eb1dfd5",1510,56,"M","F",12907,"Y","S",1,"P","N","L","N","L",15,6,"N"
"bed60046-d133-4a26-a82b-872bbd29b180",55,41,"M","F",16058,"Y","O",7,"P","N","H","Y","H",8,10,"N"
"ad65df76-6765-49d7-9691-b6de646fbc53",1790,52,"M","F",8948,"Y","M",7,"P","N","H","Y","H",3,55,"Y"
"0bc51d7f-9800-4f04-a42e-c5aee97f9ed6",1372,58,"B","O",6859,"N","S",1,"P","N","M","Y","H",12,15,"N"
"ac186b5e-3651-401a-9b4a-e85b6ad09ef7",2403,50,"B","M",12013,"Y","M",8,"P","Y","H","Y","H",9,4,"Y"
"12711445-bc37-48a2-9ace-240757092348",2427,49,"M","M",12134,"N","O",4,"P","N","H","N","H",17,56,"N"
"08dd311a-ca7b-462d-b6d0-c502bb4a49e0",468,29,"D","M",5149,"Y","O",6,"C","N","M","N","L",29,8,"N"
"71024906-82cf-4978-b933-ae225342a7d1",303,30,"H","F",4469,"N","S",1,"C","Y","L","N","L",15,3,"N"
"e1ba96cc-dae7-4be8-8976-16b5cbf4be6f",2788,55,"D","M",13942,"N","O",7,"P","Y","M","Y","H",30,33,"Y"
"bdd567f0-a666-46f5-8ada-ee45af4c5caf",796,28,"D","M",3980,"N","M",7,"P","Y","H","N","L",26,40,"N"
"2498c7f1-8520-4896-b045-3b008fb854cc",1322,59,"D","M",6611,"Y","S",1,"P","N","M","Y","L",20,7,"N"
"9e352182-84c4-4f9d-861f-fb88e53cb0d8",311,22,"H","M",3108,"N","M",0,"P","N","L","N","L",26,7,"N"
"9e1bec55-1da5-470b-b003-83a6cad5227d",2531,49,"B","F",12657,"Y","M",5,"P","Y","H","N","H",14,55,"Y"
"66e90beb-5cd3-4db6-817d-8d95b7ac65c7",2755,49,"B","F",13773,"Y","S",1,"P","Y","H","Y","H",27,50,"Y"
"602d7dba-9fb2-42fb-8928-8a651cfbe568",1808,60,"B","F",9038,"Y","O",5,"P","Y","H","Y","H",3,11,"Y"
"b937c5e0-b69b-4100-afbc-589543bb4f50",1976,59,"M","M",9880,"Y","S",1,"P","N","H","Y","H",27,36,"Y"
"61bf0fab-6679-414a-8c52-ec080bae5bdb",458,31,"B","F",6833,"N","O",5,"C","N","L","N","L",14,2,"N"
"093f5ee6-27f3-4289-a8d2-1cb5bfed8e7d",905,50,"D","M",4523,"Y","M",6,"P","N","L","Y","L",15,9,"N"
"d5d8be3a-e10d-4db2-8437-dd5c05db3bd5",1882,60,"M","F",9409,"Y","O",8,"P","N","M","Y","H",25,48,"Y"
"20f04ec2-77f7-4a0f-ad4d-a226904d1a22",66,44,"B","F",4662,"Y","O",3,"C","N","L","Y","L",5,51,"N"
"59ccba09-8551-4d39-9e20-207c12d98131",1787,49,"M","M",8934,"Y","S",1,"P","Y","H","Y","H",23,57,"Y"
"1602bef1-85c0-49d3-89d8-224588d77874",552,42,"M","M",11592,"Y","O",6,"C","N","L","N","L",10,47,"N"
"86c2f667-5680-40fb-a6df-9782fc7a7498",3145,52,"B","F",15724,"Y","O",5,"C","N","H","Y","H",5,49,"Y"
"86f72aa6-79fc-4f13-b264-98bc98821fe2",1117,42,"B","F",15758,"Y","M",1,"C","Y","M","N","L",4,24,"N"
"5cfebea1-7539-495b-972f-61bbba81f9dd",496,38,"P","M",4858,"N","S",0,"C","N","L","N","L",3,28,"N"
"0e9652c4-e433-4060-867a-b34db3943483",1324,59,"D","F",6620,"Y","S",1,"P","N","M","N","L",13,30,"N"
"df3e767f-8d08-4470-9689-c4cb7687e0d0",2624,50,"D","F",13121,"Y","M",7,"P","Y","M","Y","H",23,59,"Y"
"29e0831f-bf64-4361-aa07-5d1cf7c40929",2301,57,"M","M",11506,"N","M",8,"P","Y","H","Y","H",26,4,"Y"
"126c851e-7249-476d-a772-14ddc602ebf8",416,24,"B","M",4756,"Y","O",0,"C","N","L","N","L",28,58,"N"
"7c90642d-6bea-4807-86f7-df2fcaf4a6ce",338,36,"P","F",5263,"N","S",1,"P","N","L","N","L",4,53,"N"
"c0032d24-2eca-478f-8163-53dabca1a1f0",46,25,"D","M",4136,"N","S",3,"P","N","M","N","L",20,58,"N"
"bb17fe8b-3bb7-4429-ad5e-0496baaeb3be",476,29,"B","M",3481,"N","O",8,"P","Y","M","N","L",8,30,"N"
"4066e787-f3d4-47df-8872-cd985b4378dc",1962,52,"M","M",9811,"Y","S",1,"P","N","H","Y","H",19,23,"Y"
"45b70cf4-59f6-4fd3-ab4c-b5aa80027fca",162,24,"D","M",4457,"N","O",4,"C","Y","L","N","L",25,53,"N"
"43d18f13-81fc-4b44-a290-fe95707a660c",143,24,"D","M",3946,"N","S",1,"P","Y","L","N","L",12,47,"N"
"f96a72b0-9dd0-474e-b44f-c2360991fdf8",1075,35,"H","M",5376,"N","M",6,"P","Y","M","Y","L",20,2,"Y"
"7bd5de63-8d89-45a1-8525-c0ca098430a6",3060,58,"H","F",15301,"Y","M",1,"C","Y","H","Y","H",18,29,"Y"
"8f942c5b-75fa-4e32-9d00-1d9daf8bffa2",111,22,"D","F",2972,"N","O",8,"P","Y","L","N","L",3,25,"N"
"e897b45a-1270-4c06-bbce-0d3a75a5974f",2952,53,"B","M",14759,"N","S",1,"P","N","H","Y","H",17,55,"Y"
"429d5280-72e7-4231-a755-f341848bb48e",803,44,"M","M",13195,"Y","O",6,"C","Y","L","N","L",16,59,"N"
"31f64239-765a-4400-8f07-0da4e4f7568c",3008,57,"P","F",15041,"Y","O",7,"P","Y","H","Y","H",7,20,"Y"
"fe8952dd-3a8a-42aa-bc86-180850130674",59,34,"H","F",5116,"Y","S",1,"C","N","M","Y","H",11,13,"N"
"534c6578-449d-40a3-af24-2b385504bdfc",3199,49,"P","F",15994,"Y","O",7,"P","Y","H","Y","H",29,23,"Y"
"42d81c1f-d88e-46a2-b731-c3184f516137",3336,52,"B","M",16679,"Y","M",7,"C","N","H","Y","H",20,44,"Y"
